transaction_id,customer_id,merchant_id,amount,payment_method,bank,failure_reason,failure_category,attempt_count,previous_success_count,previous_failure_count,preferred_payment_method,customer_tenure_days,customer_value_segment,hour_of_day,day_of_week,merchant_category,checkout_abandoned,checkout_duration_seconds,device_type,historical_avg_order_value,recovery_action,recovery_success,recovery_delay_minutes,recovered_amount
tx_rec_111007,cust_10959,mer_112,1667.96,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,6,4,UPI,302,STANDARD,20,6,Quick Commerce & Food,0,311,MOBILE_ANDROID,1244.22,UPI_INTENT_FALLBACK,1,0.7,1667.96
tx_rec_111008,cust_13786,mer_154,21780.08,NET_BANKING,Punjab National Bank,AUTHENTICATION_FAILED,AUTHENTICATION,1,33,5,NET_BANKING,17,VIP,21,3,SaaS & Cloud Services,0,514,MOBILE_IOS,21197.44,SMART_PAYLINK_1CLICK,1,6.4,21780.08
tx_rec_111009,cust_16599,mer_100,1864.41,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,2,11,3,UPI,35,STANDARD,23,4,EdTech & Learning,0,54,MOBILE_ANDROID,2027.93,UPI_INTENT_FALLBACK,1,0.5,1864.41
tx_rec_111010,cust_13740,mer_141,111137.21,UPI,State Bank of India,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,39,3,UPI,123,VIP,20,3,EdTech & Learning,0,79,MOBILE_ANDROID,54199.63,UPI_INTENT_FALLBACK,1,0.5,111137.21
tx_rec_111011,cust_17648,mer_125,3829.89,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,1,5,7,UPI,32,STANDARD,12,1,SaaS & Cloud Services,0,76,MOBILE_ANDROID,4617.0,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_111012,cust_15753,mer_110,7805.07,UPI,Axis Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,16,7,UPI,28,GROWTH,19,1,E-Commerce & Retail,0,286,DESKTOP,18269.67,SMART_PAYLINK_1CLICK,1,3.6,7805.07
tx_rec_111013,cust_14421,mer_198,30618.55,UPI,Kotak Mahindra Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,30,1,UPI,100,VIP,11,3,SaaS & Cloud Services,0,23,MOBILE_ANDROID,36706.0,TIMED_SMART_RETRY,1,142.7,30618.55
tx_rec_111014,cust_14013,mer_215,3847.67,WALLET,State Bank of India,AUTHENTICATION_FAILED,AUTHENTICATION,1,10,8,NET_BANKING,365,STANDARD,12,3,EdTech & Learning,0,118,MOBILE_ANDROID,4424.96,SMART_PAYLINK_1CLICK,1,3.0,3847.67
tx_rec_111015,cust_17074,mer_195,7743.74,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,2,10,7,UPI,220,STANDARD,22,0,Quick Commerce & Food,0,43,MOBILE_ANDROID,6954.54,UPI_INTENT_FALLBACK,1,0.5,7743.74
tx_rec_111016,cust_16570,mer_215,6228.0,UPI,Axis Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,2,8,UPI,114,STANDARD,22,4,E-Commerce & Retail,1,26,MOBILE_ANDROID,4817.28,INCENTIVIZED_DUNNING,1,14.6,5916.6
tx_rec_111017,cust_15810,mer_150,40174.75,UPI,Kotak Mahindra Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,19,2,UPI,135,GROWTH,16,4,E-Commerce & Retail,0,179,MOBILE_ANDROID,16128.07,UPI_INTENT_FALLBACK,1,0.9,40174.75
tx_rec_111018,cust_10800,mer_116,15707.4,UPI,Punjab National Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,10,1,UPI,111,STANDARD,15,6,E-Commerce & Retail,0,84,MOBILE_IOS,6140.97,INCENTIVIZED_DUNNING,1,28.7,14922.03
tx_rec_111019,cust_11073,mer_101,129649.32,UPI,Federal Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,88,7,WALLET,126,ENTERPRISE,11,3,SaaS & Cloud Services,0,72,MOBILE_ANDROID,124388.79,UPI_INTENT_FALLBACK,1,3.0,129649.32
tx_rec_111020,cust_14073,mer_223,1320.55,CARD,Punjab National Bank,EXPIRED_CARD,INVALID_INSTRUMENT,1,14,2,CARD,84,STANDARD,12,5,EdTech & Learning,0,82,MOBILE_ANDROID,1098.18,CARD_UPDATE_PROMPT,1,123.9,1320.55
tx_rec_111021,cust_15947,mer_237,90761.8,CARD,HDFC Bank,OTP_FAILED,AUTHENTICATION,1,67,2,NET_BANKING,89,ENTERPRISE,12,4,E-Commerce & Retail,0,81,MOBILE_ANDROID,116052.2,SMART_PAYLINK_1CLICK,1,16.8,90761.8
tx_rec_111022,cust_13393,mer_117,944.74,MANDATE,Axis Bank,MANDATE_FAILED,MANDATE_ISSUE,1,1,5,MANDATE,318,STANDARD,10,1,Quick Commerce & Food,0,359,MOBILE_ANDROID,1486.96,SMART_PAYLINK_1CLICK,1,5.9,944.74
tx_rec_111023,cust_10030,mer_133,5958.62,NET_BANKING,Kotak Mahindra Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,6,3,UPI,325,STANDARD,11,1,EdTech & Learning,0,170,MOBILE_ANDROID,2905.85,WHATSAPP_CONCIERGE,1,17.0,5958.62
tx_rec_111024,cust_17897,mer_145,23216.62,NET_BANKING,HDFC Bank,AUTHENTICATION_FAILED,AUTHENTICATION,1,50,4,NET_BANKING,49,VIP,9,3,EdTech & Learning,0,60,MOBILE_ANDROID,23813.49,UPI_INTENT_FALLBACK,1,0.5,23216.62
tx_rec_111025,cust_17966,mer_205,2737.17,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,2,12,5,UPI,169,STANDARD,21,6,E-Commerce & Retail,0,49,MOBILE_ANDROID,3262.93,UPI_INTENT_FALLBACK,1,1.7,2737.17
tx_rec_111026,cust_13546,mer_201,57847.72,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,3,47,3,UPI,48,ENTERPRISE,16,3,E-Commerce & Retail,0,180,MOBILE_IOS,47212.6,SMART_PAYLINK_1CLICK,1,3.0,57847.72
tx_rec_111027,cust_14078,mer_113,14765.97,UPI,ICICI Bank,TRANSACTION_LIMIT,FINANCIAL_LIMIT,1,17,2,UPI,8,GROWTH,22,6,SaaS & Cloud Services,0,56,MOBILE_ANDROID,14924.64,INCENTIVIZED_DUNNING,1,20.0,14027.67
tx_rec_111028,cust_11614,mer_246,3590.23,CARD,HDFC Bank,BANK_DECLINED,FINANCIAL_LIMIT,1,12,3,CARD,45,STANDARD,11,5,SaaS & Cloud Services,0,30,MOBILE_ANDROID,3413.98,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_111029,cust_12171,mer_106,163707.41,UPI,Kotak Mahindra Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,20,6,UPI,311,ENTERPRISE,18,1,E-Commerce & Retail,0,135,MOBILE_IOS,95231.33,SMART_PAYLINK_1CLICK,1,4.9,163707.41
tx_rec_111030,cust_17291,mer_119,6031.34,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,7,9,UPI,544,STANDARD,20,4,EdTech & Learning,0,27,MOBILE_ANDROID,5556.31,TIMED_SMART_RETRY,1,288.0,6031.34
tx_rec_111031,cust_13668,mer_213,16149.7,CARD,ICICI Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,22,7,MANDATE,410,GROWTH,19,3,E-Commerce & Retail,0,153,DESKTOP,7956.95,TIMED_SMART_RETRY,1,228.7,16149.7
tx_rec_111032,cust_12581,mer_245,67406.25,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,32,5,UPI,175,VIP,8,0,E-Commerce & Retail,0,161,MOBILE_ANDROID,24296.38,SMART_PAYLINK_1CLICK,1,15.4,67406.25
tx_rec_111033,cust_15572,mer_216,6511.97,UPI,HDFC Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,21,3,UPI,142,GROWTH,8,2,SaaS & Cloud Services,0,106,MOBILE_ANDROID,8692.17,SMART_PAYLINK_1CLICK,1,6.2,6511.97
tx_rec_111034,cust_11264,mer_112,9628.85,UPI,Axis Bank,UPI_PIN_FAILED,AUTHENTICATION,1,26,6,UPI,133,GROWTH,11,2,SaaS & Cloud Services,0,102,MOBILE_IOS,19579.16,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_111035,cust_13181,mer_183,1076.97,CARD,State Bank of India,OTP_FAILED,AUTHENTICATION,1,5,4,CARD,36,STANDARD,20,3,SaaS & Cloud Services,0,108,MOBILE_ANDROID,1022.36,SMART_PAYLINK_1CLICK,1,7.9,1076.97
tx_rec_111036,cust_14866,mer_164,10979.06,UPI,ICICI Bank,USER_CANCELLED,INTENT_ABANDONMENT,2,5,2,UPI,181,GROWTH,9,4,E-Commerce & Retail,0,21,MOBILE_ANDROID,10692.92,INCENTIVIZED_DUNNING,0,0.0,0.0
tx_rec_111037,cust_10636,mer_209,5279.79,NET_BANKING,Axis Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,14,2,NET_BANKING,112,STANDARD,14,1,Quick Commerce & Food,0,77,MOBILE_ANDROID,7549.49,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_111038,cust_10937,mer_111,6963.67,CARD,State Bank of India,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,12,7,CARD,7,STANDARD,18,3,Travel & Hospitality,1,74,DESKTOP,4060.77,INCENTIVIZED_DUNNING,1,10.0,6615.49
tx_rec_111039,cust_13138,mer_111,6151.25,CARD,State Bank of India,CARD_DECLINED,FINANCIAL_LIMIT,2,4,6,CARD,176,STANDARD,10,0,E-Commerce & Retail,0,67,MOBILE_ANDROID,2862.05,TIMED_SMART_RETRY,1,223.6,6151.25
tx_rec_111040,cust_12047,mer_210,2279.39,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,13,6,UPI,53,STANDARD,9,4,Travel & Hospitality,0,21,MOBILE_IOS,2539.74,SMART_PAYLINK_1CLICK,1,3.0,2279.39
tx_rec_111041,cust_12033,mer_187,5610.3,CARD,Federal Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,5,8,CARD,53,STANDARD,10,4,Travel & Hospitality,0,32,MOBILE_IOS,6190.8,UPI_INTENT_FALLBACK,1,2.2,5610.3
tx_rec_111042,cust_11353,mer_166,20295.76,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,56,1,UPI,281,VIP,17,3,SaaS & Cloud Services,0,91,MOBILE_ANDROID,11560.68,UPI_INTENT_FALLBACK,1,0.6,20295.76
tx_rec_111043,cust_15125,mer_127,3091.06,CARD,Axis Bank,OTP_FAILED,AUTHENTICATION,2,11,7,CARD,197,STANDARD,21,0,E-Commerce & Retail,0,182,MOBILE_ANDROID,7271.31,SMART_PAYLINK_1CLICK,1,1.0,3091.06
tx_rec_111044,cust_12112,mer_106,13944.16,UPI,State Bank of India,USER_CANCELLED,INTENT_ABANDONMENT,1,14,6,UPI,398,GROWTH,3,1,SaaS & Cloud Services,0,241,MOBILE_ANDROID,17370.73,CARD_UPDATE_PROMPT,1,46.2,13944.16
tx_rec_111045,cust_13299,mer_185,6928.18,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,26,4,UPI,4,GROWTH,22,5,Travel & Hospitality,0,48,MOBILE_IOS,7011.58,UPI_INTENT_FALLBACK,1,3.5,6928.18
tx_rec_111046,cust_13642,mer_199,6932.17,CARD,HDFC Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,15,3,CARD,134,GROWTH,22,4,E-Commerce & Retail,0,412,DESKTOP,7837.63,TIMED_SMART_RETRY,1,248.3,6932.17
tx_rec_111047,cust_12483,mer_182,6008.33,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,4,1,9,UPI,170,STANDARD,0,1,Travel & Hospitality,0,55,MOBILE_ANDROID,5651.58,UPI_INTENT_FALLBACK,1,6.5,6008.33
tx_rec_111048,cust_14188,mer_223,2230.32,WALLET,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,2,14,4,WALLET,340,STANDARD,17,1,SaaS & Cloud Services,0,23,MOBILE_IOS,4146.23,WHATSAPP_CONCIERGE,1,7.6,2230.32
tx_rec_111049,cust_15974,mer_149,4935.11,UPI,State Bank of India,USER_CANCELLED,INTENT_ABANDONMENT,1,25,6,UPI,18,GROWTH,17,5,SaaS & Cloud Services,0,41,MOBILE_ANDROID,10709.93,TIMED_SMART_RETRY,1,143.0,4935.11
tx_rec_111050,cust_10082,mer_203,14688.27,CARD,Punjab National Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,11,6,CARD,100,GROWTH,10,1,Travel & Hospitality,0,234,MOBILE_ANDROID,18408.02,TIMED_SMART_RETRY,1,189.7,14688.27
tx_rec_111051,cust_17759,mer_193,5486.34,CARD,ICICI Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,8,4,UPI,69,STANDARD,8,2,Travel & Hospitality,0,24,MOBILE_ANDROID,6743.69,CARD_UPDATE_PROMPT,1,18.9,5486.34
tx_rec_111052,cust_14912,mer_249,9541.34,UPI,Yes Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,5,1,WALLET,20,STANDARD,2,5,Travel & Hospitality,1,27,MOBILE_ANDROID,5971.78,INCENTIVIZED_DUNNING,1,49.1,9064.27
tx_rec_111053,cust_10931,mer_241,2161.43,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,9,4,UPI,222,STANDARD,13,6,SaaS & Cloud Services,0,28,MOBILE_ANDROID,5838.33,SMART_PAYLINK_1CLICK,1,2.5,2161.43
tx_rec_111054,cust_10490,mer_166,46360.84,UPI,HDFC Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,36,1,UPI,193,VIP,13,0,EdTech & Learning,1,12,MOBILE_IOS,33614.09,INCENTIVIZED_DUNNING,1,10.4,44042.8
tx_rec_111055,cust_13458,mer_164,8467.28,UPI,Kotak Mahindra Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,18,7,UPI,145,GROWTH,13,0,Travel & Hospitality,0,163,MOBILE_ANDROID,13666.06,SMART_PAYLINK_1CLICK,1,2.4,8467.28
tx_rec_111056,cust_13153,mer_236,6788.59,WALLET,Punjab National Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,14,3,NET_BANKING,65,STANDARD,21,2,SaaS & Cloud Services,0,95,MOBILE_ANDROID,6616.04,UPI_INTENT_FALLBACK,1,4.6,6788.59
tx_rec_111057,cust_10210,mer_148,2467.95,UPI,State Bank of India,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,8,8,UPI,162,STANDARD,14,6,EdTech & Learning,0,78,MOBILE_ANDROID,6685.11,TIMED_SMART_RETRY,1,174.7,2467.95
tx_rec_111058,cust_16941,mer_223,11921.04,CARD,ICICI Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,3,6,2,CARD,2,GROWTH,15,5,E-Commerce & Retail,1,106,MOBILE_IOS,17255.35,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_111059,cust_14092,mer_185,6233.98,UPI,State Bank of India,UPI_PIN_FAILED,AUTHENTICATION,3,6,1,UPI,32,GROWTH,14,5,E-Commerce & Retail,0,95,MOBILE_ANDROID,5768.15,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_111060,cust_12792,mer_154,69598.2,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,1,47,1,CARD,215,VIP,14,1,E-Commerce & Retail,0,59,MOBILE_ANDROID,34373.49,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_111061,cust_14730,mer_215,6207.85,CARD,HDFC Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,3,2,CARD,351,STANDARD,20,3,E-Commerce & Retail,1,36,MOBILE_IOS,2888.89,INCENTIVIZED_DUNNING,1,10.0,5897.46
tx_rec_111062,cust_16432,mer_226,1275.25,UPI,HDFC Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,12,7,UPI,120,STANDARD,14,0,SaaS & Cloud Services,0,25,DESKTOP,4055.27,UPI_INTENT_FALLBACK,1,0.5,1275.25
tx_rec_111063,cust_12070,mer_123,100198.89,CARD,ICICI Bank,BANK_DECLINED,FINANCIAL_LIMIT,1,22,3,CARD,158,VIP,2,1,Travel & Hospitality,0,143,MOBILE_ANDROID,43565.18,TIMED_SMART_RETRY,1,221.7,100198.89
tx_rec_111064,cust_17435,mer_206,4437.47,CARD,State Bank of India,BANK_DECLINED,FINANCIAL_LIMIT,1,7,3,MANDATE,11,STANDARD,14,4,SaaS & Cloud Services,0,147,DESKTOP,3786.31,INCENTIVIZED_DUNNING,0,0.0,0.0
tx_rec_111065,cust_15207,mer_177,11286.68,UPI,State Bank of India,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,3,14,1,UPI,368,GROWTH,11,1,E-Commerce & Retail,1,49,MOBILE_ANDROID,18109.99,INCENTIVIZED_DUNNING,0,0.0,0.0
tx_rec_111066,cust_16668,mer_136,1428.43,UPI,ICICI Bank,SESSION_TIMEOUT,INTENT_ABANDONMENT,1,7,8,UPI,152,STANDARD,3,6,E-Commerce & Retail,1,26,MOBILE_ANDROID,1269.92,WHATSAPP_CONCIERGE,1,9.8,1428.43
tx_rec_111067,cust_13168,mer_193,1950.15,CARD,Kotak Mahindra Bank,OTP_FAILED,AUTHENTICATION,2,2,9,CARD,590,STANDARD,8,5,Travel & Hospitality,0,195,MOBILE_ANDROID,2754.33,UPI_INTENT_FALLBACK,1,3.5,1950.15
tx_rec_111068,cust_11828,mer_166,5641.16,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,1,1,8,UPI,230,STANDARD,23,4,Quick Commerce & Food,0,98,MOBILE_IOS,4661.05,UPI_INTENT_FALLBACK,1,8.6,5641.16
tx_rec_111069,cust_17036,mer_142,12259.24,NET_BANKING,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,6,1,UPI,12,GROWTH,17,2,Utilities & Telecom,0,105,MOBILE_IOS,13406.08,CARD_UPDATE_PROMPT,1,14.1,12259.24
tx_rec_111070,cust_12315,mer_201,2988.83,CARD,HDFC Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,11,7,CARD,310,STANDARD,19,3,Quick Commerce & Food,0,182,MOBILE_ANDROID,4338.55,UPI_INTENT_FALLBACK,1,10.7,2988.83
tx_rec_111071,cust_15748,mer_181,45348.98,UPI,Axis Bank,UPI_PIN_FAILED,AUTHENTICATION,1,50,5,UPI,828,VIP,21,0,EdTech & Learning,0,51,MOBILE_IOS,30933.41,SMART_PAYLINK_1CLICK,1,12.9,45348.98
tx_rec_111072,cust_13438,mer_117,2929.68,NET_BANKING,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,19,1,NET_BANKING,155,GROWTH,17,0,EdTech & Learning,0,312,MOBILE_ANDROID,3079.02,WHATSAPP_CONCIERGE,1,17.8,2929.68
tx_rec_111073,cust_11852,mer_138,722.06,WALLET,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,9,6,WALLET,83,STANDARD,17,4,Quick Commerce & Food,0,32,TABLET,904.77,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_111074,cust_12070,mer_221,36665.5,NET_BANKING,State Bank of India,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,22,3,CARD,158,VIP,10,0,Travel & Hospitality,0,473,DESKTOP,43565.18,CARD_UPDATE_PROMPT,1,83.3,36665.5
tx_rec_111075,cust_10397,mer_158,47043.75,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,1,40,1,UPI,35,VIP,8,5,SaaS & Cloud Services,0,253,MOBILE_ANDROID,45600.7,UPI_INTENT_FALLBACK,1,0.5,47043.75
tx_rec_111076,cust_16299,mer_185,57400.52,CARD,HDFC Bank,CARD_DECLINED,FINANCIAL_LIMIT,3,15,5,CARD,68,VIP,0,2,Utilities & Telecom,0,341,MOBILE_ANDROID,32467.49,INCENTIVIZED_DUNNING,1,61.5,54530.49
tx_rec_111077,cust_13677,mer_139,24147.14,CARD,Yes Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,38,5,CARD,6,VIP,12,3,EdTech & Learning,0,62,MOBILE_ANDROID,59254.76,WHATSAPP_CONCIERGE,1,12.3,24147.14
tx_rec_111078,cust_17415,mer_225,12053.36,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,1,6,1,UPI,486,STANDARD,6,1,SaaS & Cloud Services,0,132,MOBILE_ANDROID,6342.63,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_111079,cust_11491,mer_198,25883.35,WALLET,Kotak Mahindra Bank,AUTHENTICATION_FAILED,AUTHENTICATION,1,23,6,WALLET,191,GROWTH,16,6,Travel & Hospitality,0,83,MOBILE_IOS,16154.61,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_111080,cust_17657,mer_126,11482.06,MANDATE,ICICI Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,20,2,NET_BANKING,310,GROWTH,22,0,Utilities & Telecom,0,62,DESKTOP,17216.2,TIMED_SMART_RETRY,1,270.9,11482.06
tx_rec_111081,cust_14517,mer_248,8036.15,CARD,ICICI Bank,BANK_DECLINED,FINANCIAL_LIMIT,1,14,1,CARD,102,GROWTH,15,1,E-Commerce & Retail,0,60,MOBILE_ANDROID,5591.53,TIMED_SMART_RETRY,1,324.5,8036.15
tx_rec_111082,cust_11242,mer_137,9216.96,UPI,ICICI Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,1,9,UPI,94,STANDARD,14,3,Quick Commerce & Food,0,72,MOBILE_ANDROID,6884.46,SMART_PAYLINK_1CLICK,1,5.1,9216.96
tx_rec_111083,cust_15469,mer_182,2748.43,UPI,Yes Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,22,2,CARD,116,GROWTH,11,4,E-Commerce & Retail,1,143,MOBILE_ANDROID,3437.81,SMART_PAYLINK_1CLICK,1,2.5,2748.43
tx_rec_111084,cust_10131,mer_227,41197.68,MANDATE,Kotak Mahindra Bank,MANDATE_FAILED,MANDATE_ISSUE,1,23,2,MANDATE,24,VIP,10,0,SaaS & Cloud Services,0,88,MOBILE_IOS,46543.37,UPI_INTENT_FALLBACK,1,0.6,41197.68
tx_rec_111085,cust_14127,mer_217,1933.79,CARD,ICICI Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,8,4,CARD,258,STANDARD,6,0,Utilities & Telecom,0,84,MOBILE_ANDROID,1746.37,TIMED_SMART_RETRY,1,147.4,1933.79
tx_rec_111086,cust_13024,mer_129,1635.42,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,3,9,UPI,126,STANDARD,15,1,Travel & Hospitality,0,176,MOBILE_IOS,3722.76,UPI_INTENT_FALLBACK,1,3.5,1635.42
tx_rec_111087,cust_12751,mer_185,7931.65,CARD,HDFC Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,9,3,CARD,279,GROWTH,9,5,E-Commerce & Retail,0,202,MOBILE_ANDROID,9196.52,WHATSAPP_CONCIERGE,1,4.2,7931.65
tx_rec_111088,cust_13108,mer_110,16127.04,CARD,ICICI Bank,OTP_FAILED,AUTHENTICATION,1,8,3,CARD,156,GROWTH,6,4,E-Commerce & Retail,0,32,DESKTOP,9269.62,SMART_PAYLINK_1CLICK,1,1.2,16127.04
tx_rec_111089,cust_17942,mer_175,1591.26,CARD,ICICI Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,10,8,CARD,175,STANDARD,19,3,E-Commerce & Retail,0,21,MOBILE_ANDROID,2246.81,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_111090,cust_12962,mer_200,4222.8,CARD,HDFC Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,1,1,UPI,193,STANDARD,3,1,E-Commerce & Retail,0,72,MOBILE_IOS,7026.07,TIMED_SMART_RETRY,1,255.5,4222.8
tx_rec_111091,cust_10453,mer_204,19945.18,NET_BANKING,State Bank of India,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,3,2,NET_BANKING,42,STANDARD,15,2,Quick Commerce & Food,0,29,MOBILE_ANDROID,6367.91,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_111092,cust_11293,mer_131,7006.5,UPI,ICICI Bank,TRANSACTION_LIMIT,FINANCIAL_LIMIT,2,13,2,UPI,230,GROWTH,10,4,E-Commerce & Retail,0,204,MOBILE_ANDROID,8995.75,UPI_INTENT_FALLBACK,1,0.7,7006.5
tx_rec_111093,cust_11737,mer_120,2434.64,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,21,4,UPI,2,GROWTH,6,3,Travel & Hospitality,0,290,MOBILE_ANDROID,3157.29,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_111094,cust_13866,mer_241,1731.84,UPI,ICICI Bank,TRANSACTION_LIMIT,FINANCIAL_LIMIT,1,2,1,UPI,169,STANDARD,12,6,E-Commerce & Retail,0,130,MOBILE_ANDROID,3063.07,TIMED_SMART_RETRY,1,249.8,1731.84
tx_rec_111095,cust_12196,mer_118,10021.52,CARD,State Bank of India,OTP_FAILED,AUTHENTICATION,1,13,1,CARD,317,STANDARD,13,1,E-Commerce & Retail,0,389,MOBILE_ANDROID,5805.91,UPI_INTENT_FALLBACK,1,1.9,10021.52
tx_rec_111096,cust_15176,mer_237,1827.28,CARD,HDFC Bank,BANK_DECLINED,FINANCIAL_LIMIT,1,2,8,NET_BANKING,29,STANDARD,13,0,E-Commerce & Retail,0,309,MOBILE_ANDROID,1666.96,INCENTIVIZED_DUNNING,1,16.0,1735.92
tx_rec_111097,cust_16972,mer_154,15073.88,CARD,Kotak Mahindra Bank,EXPIRED_CARD,INVALID_INSTRUMENT,1,10,6,CARD,3,GROWTH,9,5,E-Commerce & Retail,0,187,MOBILE_IOS,15283.69,CARD_UPDATE_PROMPT,1,11.7,15073.88
tx_rec_111098,cust_13694,mer_202,1064.67,CARD,Axis Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,7,9,CARD,130,STANDARD,20,2,E-Commerce & Retail,0,22,MOBILE_ANDROID,1586.39,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_111099,cust_10352,mer_228,1801.89,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,2,21,6,UPI,258,GROWTH,22,4,E-Commerce & Retail,0,328,MOBILE_ANDROID,3600.29,SMART_PAYLINK_1CLICK,1,3.1,1801.89
tx_rec_111100,cust_14920,mer_231,6943.22,NET_BANKING,State Bank of India,USER_CANCELLED,INTENT_ABANDONMENT,1,20,6,NET_BANKING,209,GROWTH,15,5,E-Commerce & Retail,0,81,MOBILE_ANDROID,9485.42,SMART_PAYLINK_1CLICK,1,2.6,6943.22
tx_rec_111101,cust_17039,mer_111,15084.19,UPI,Axis Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,105,2,UPI,95,ENTERPRISE,4,6,EdTech & Learning,1,12,MOBILE_ANDROID,30631.41,INCENTIVIZED_DUNNING,1,10.0,14329.98
tx_rec_111102,cust_14219,mer_235,16360.11,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,2,15,3,UPI,227,GROWTH,12,4,Utilities & Telecom,0,114,DESKTOP,11999.87,SMART_PAYLINK_1CLICK,1,1.5,16360.11
